order_id,payment_type,payment_status,payment_date
1814,UPI,Paid,2026-04-23 00:00:00
1815,Card,Paid,2026-04-19 00:00:00
1816,UPI,Paid,2026-04-26 00:00:00
1817,Card,Paid,2026-04-23 00:00:00
1818,Card,Paid,2026-04-02 00:00:00
1819,Cash,Paid,2026-04-25 00:00:00
1820,Card,Paid,2026-04-19 00:00:00
1821,Card,Paid,2026-04-21 00:00:00
1822,Cash,Paid,2026-04-09 00:00:00
1823,Card,Paid,2026-04-15 00:00:00
1824,Card,Paid,2026-04-15 00:00:00
1825,Cash,Paid,2026-04-07 00:00:00
1826,Card,Paid,2026-04-11 00:00:00
1827,UPI,Paid,2026-04-15 00:00:00
1828,UPI,Paid,2026-04-11 00:00:00
1829,UPI,Paid,2026-04-08 00:00:00
1830,UPI,Paid,2026-04-27 00:00:00
1831,UPI,Paid,2026-04-03 00:00:00
1832,Card,Paid,2026-04-16 00:00:00
1833,Cash,Paid,2026-04-14 00:00:00
1834,Cash,Paid,2026-04-25 00:00:00
1835,Cash,Pending,2026-04-02 00:00:00
1836,Cash,Paid,2026-04-25 00:00:00
1837,UPI,Paid,2026-04-13 00:00:00
1838,UPI,Paid,2026-04-13 00:00:00
1839,UPI,Paid,2026-04-26 00:00:00
1840,Cash,Paid,2026-04-06 00:00:00
1841,Card,Paid,2026-04-09 00:00:00
1842,UPI,Paid,2026-04-07 00:00:00
1843,UPI,Paid,2026-04-05 00:00:00
1844,UPI,Paid,2026-04-13 00:00:00
1845,Cash,Paid,2026-04-22 00:00:00
1846,Cash,Paid,2026-04-26 00:00:00
1847,Card,Paid,2026-04-12 00:00:00
1848,Card,Paid,2026-04-29 00:00:00
1849,Card,Paid,2026-04-21 00:00:00
1850,UPI,Paid,2026-04-11 00:00:00
1851,Card,Paid,2026-04-14 00:00:00
1852,UPI,Paid,2026-04-18 00:00:00
1853,UPI,Paid,2026-04-29 00:00:00
1854,UPI,Paid,2026-04-10 00:00:00
1855,Card,Paid,2026-04-22 00:00:00
1856,Card,Paid,2026-04-13 00:00:00
1857,Card,Paid,2026-04-15 00:00:00
1858,Cash,Paid,2026-04-28 00:00:00
1859,Cash,Paid,2026-04-07 00:00:00
1860,Card,Paid,2026-04-18 00:00:00
1861,Cash,Paid,2026-04-12 00:00:00
1862,UPI,Paid,2026-04-11 00:00:00
1863,UPI,Paid,2026-04-30 00:00:00
1864,Card,Paid,2026-04-04 00:00:00
1865,UPI,Paid,2026-04-25 00:00:00
1866,UPI,Paid,2026-04-15 00:00:00
1867,Card,Paid,2026-04-29 00:00:00
1868,Cash,Paid,2026-04-25 00:00:00
1869,Card,Paid,2026-04-05 00:00:00
1870,Card,Paid,2026-04-19 00:00:00
1871,Card,Paid,2026-04-07 00:00:00
1872,Card,Paid,2026-04-18 00:00:00
1873,Cash,Paid,2026-04-19 00:00:00
1874,Cash,Paid,2026-04-28 00:00:00
1875,UPI,Paid,2026-04-27 00:00:00
1876,Card,Paid,2026-04-11 00:00:00
1877,Card,Paid,2026-04-05 00:00:00
1878,Card,Paid,2026-04-16 00:00:00
1879,UPI,Paid,2026-04-03 00:00:00
1880,Cash,Paid,2026-04-11 00:00:00
1881,UPI,Paid,2026-04-10 00:00:00
1882,Card,Paid,2026-04-13 00:00:00
1883,UPI,Paid,2026-04-22 00:00:00
1884,Card,Paid,2026-04-11 00:00:00
1885,UPI,Paid,2026-04-15 00:00:00
1886,UPI,Paid,2026-04-10 00:00:00
1887,Card,Paid,2026-04-25 00:00:00
1888,Cash,Paid,2026-04-06 00:00:00
1889,Card,Paid,2026-04-07 00:00:00
1890,Card,Paid,2026-04-11 00:00:00
1891,Card,Paid,2026-04-21 00:00:00
1892,UPI,Paid,2026-04-26 00:00:00
1893,Card,Paid,2026-04-28 00:00:00
1894,Card,Paid,2026-04-21 00:00:00
1895,Card,Paid,2026-04-25 00:00:00
1896,UPI,Paid,2026-04-09 00:00:00
1897,Card,Paid,2026-04-15 00:00:00
1898,Card,Paid,2026-04-02 00:00:00
1899,Card,Paid,2026-04-08 00:00:00
1900,Cash,Paid,2026-04-18 00:00:00
1901,Card,Paid,2026-04-23 00:00:00
1902,Cash,Paid,2026-04-17 00:00:00
1903,Card,Paid,2026-04-25 00:00:00
1904,Cash,Paid,2026-04-28 00:00:00
1905,Card,Paid,2026-04-13 00:00:00
1906,UPI,Paid,2026-04-29 00:00:00
1907,Cash,Paid,2026-04-08 00:00:00
1908,UPI,Paid,2026-04-07 00:00:00
1909,UPI,Failed,2026-04-26 00:00:00
1910,Card,Paid,2026-04-18 00:00:00
1911,Card,Paid,2026-04-22 00:00:00
1912,UPI,Paid,2026-04-14 00:00:00
1913,Card,Paid,2026-04-10 00:00:00
1914,UPI,Paid,2026-04-04 00:00:00
1915,Cash,Paid,2026-04-09 00:00:00
1916,UPI,Paid,2026-04-18 00:00:00
1917,UPI,Paid,2026-04-07 00:00:00
1918,Card,Paid,2026-04-11 00:00:00
1919,UPI,Paid,2026-04-17 00:00:00
1920,UPI,Paid,2026-04-26 00:00:00
1921,UPI,Paid,2026-04-20 00:00:00
1922,Card,Paid,2026-04-27 00:00:00
1923,UPI,Paid,2026-04-17 00:00:00
1924,UPI,Paid,2026-04-19 00:00:00
1925,Card,Paid,2026-04-20 00:00:00
1926,Card,Paid,2026-04-12 00:00:00
1927,Card,Paid,2026-04-26 00:00:00
1928,UPI,Paid,2026-04-13 00:00:00
1929,UPI,Paid,2026-04-13 00:00:00
1930,UPI,Paid,2026-04-29 00:00:00
1931,Card,Paid,2026-04-09 00:00:00
1932,Card,Paid,2026-04-10 00:00:00
1933,Cash,Paid,2026-04-21 00:00:00
1934,UPI,Paid,2026-04-10 00:00:00
1935,Card,Paid,2026-04-23 00:00:00
1936,Card,Paid,2026-04-21 00:00:00
1937,UPI,Paid,2026-04-25 00:00:00
1938,Card,Paid,2026-04-02 00:00:00
1939,UPI,Paid,2026-04-23 00:00:00
1940,UPI,Pending,2026-04-14 00:00:00
1941,UPI,Paid,2026-04-10 00:00:00
1942,Cash,Paid,2026-04-18 00:00:00
1943,UPI,Paid,2026-04-08 00:00:00
1944,Card,Paid,2026-04-23 00:00:00
1945,Cash,Paid,2026-04-21 00:00:00
1946,Card,Paid,2026-04-26 00:00:00
1947,Card,Paid,2026-04-12 00:00:00
1948,UPI,Paid,2026-04-14 00:00:00
1949,Card,Paid,2026-04-07 00:00:00
1950,Cash,Paid,2026-04-06 00:00:00
1951,Card,Paid,2026-04-11 00:00:00
1952,UPI,Paid,2026-04-19 00:00:00
1953,UPI,Pending,2026-04-17 00:00:00
1954,UPI,Paid,2026-04-18 00:00:00
1955,Cash,Paid,2026-04-16 00:00:00
1956,Cash,Paid,2026-04-25 00:00:00
1957,UPI,Paid,2026-04-16 00:00:00
1958,UPI,Paid,2026-04-16 00:00:00
1959,Card,Paid,2026-04-09 00:00:00
1960,UPI,Paid,2026-04-15 00:00:00
1961,Cash,Paid,2026-04-20 00:00:00
1962,Card,Paid,2026-04-09 00:00:00
1963,Cash,Paid,2026-04-11 00:00:00
1964,Card,Paid,2026-04-21 00:00:00
1965,UPI,Paid,2026-04-24 00:00:00
1966,UPI,Paid,2026-04-17 00:00:00
1967,Cash,Paid,2026-04-25 00:00:00
1968,Cash,Paid,2026-04-07 00:00:00
1969,Cash,Paid,2026-04-21 00:00:00
1970,UPI,Paid,2026-04-24 00:00:00
1971,UPI,Paid,2026-04-10 00:00:00
1972,UPI,Paid,2026-04-21 00:00:00
1973,UPI,Paid,2026-04-09 00:00:00
1974,UPI,Paid,2026-04-15 00:00:00
1975,UPI,Paid,2026-04-10 00:00:00
1976,UPI,Paid,2026-04-27 00:00:00
1977,UPI,Paid,2026-04-14 00:00:00
1978,Card,Paid,2026-04-18 00:00:00
1979,UPI,Paid,2026-04-07 00:00:00
1980,Cash,Paid,2026-04-03 00:00:00
1981,Card,Paid,2026-04-27 00:00:00
1982,UPI,Paid,2026-04-17 00:00:00
1983,UPI,Paid,2026-04-12 00:00:00
1984,Card,Paid,2026-04-20 00:00:00
1985,Card,Paid,2026-04-07 00:00:00
1986,Card,Paid,2026-04-13 00:00:00
1987,Cash,Paid,2026-04-13 00:00:00
1988,Card,Paid,2026-04-23 00:00:00
1989,UPI,Paid,2026-04-08 00:00:00
1990,Card,Paid,2026-04-29 00:00:00
1991,UPI,Paid,2026-04-27 00:00:00
1992,Card,Paid,2026-04-06 00:00:00
1993,Card,Paid,2026-04-21 00:00:00
1994,Card,Paid,2026-04-20 00:00:00
1995,Card,Paid,2026-04-13 00:00:00
1996,Card,Paid,2026-04-23 00:00:00
1997,Card,Paid,2026-04-15 00:00:00
1998,Card,Paid,2026-04-14 00:00:00
1999,Card,Paid,2026-04-03 00:00:00
2000,UPI,Paid,2026-04-23 00:00:00
2001,UPI,Paid,2026-04-03 00:00:00
2002,UPI,Paid,2026-04-11 00:00:00
2003,Card,Paid,2026-04-08 00:00:00
2004,Card,Pending,2026-04-29 00:00:00
2005,Card,Paid,2026-04-28 00:00:00
2006,UPI,Paid,2026-04-12 00:00:00
2007,Card,Paid,2026-04-11 00:00:00
2008,UPI,Paid,2026-04-09 00:00:00
2009,UPI,Paid,2026-04-05 00:00:00
2010,UPI,Paid,2026-04-30 00:00:00
2011,Card,Paid,2026-04-23 00:00:00
2012,UPI,Paid,2026-04-04 00:00:00
2013,Card,Paid,2026-04-14 00:00:00
2014,Cash,Paid,2026-04-18 00:00:00
2015,Card,Paid,2026-04-19 00:00:00
2016,UPI,Paid,2026-04-05 00:00:00
2017,UPI,Paid,2026-04-11 00:00:00
2018,UPI,Paid,2026-04-09 00:00:00
2019,Card,Paid,2026-04-19 00:00:00
2020,UPI,Paid,2026-04-22 00:00:00
2021,Card,Paid,2026-04-29 00:00:00
2022,UPI,Paid,2026-04-26 00:00:00
2023,UPI,Paid,2026-04-13 00:00:00
2024,UPI,Paid,2026-04-09 00:00:00
2025,Card,Paid,2026-04-19 00:00:00
2026,Cash,Paid,2026-04-26 00:00:00
2027,UPI,Paid,2026-04-22 00:00:00
2028,Card,Paid,2026-04-03 00:00:00
2029,Card,Paid,2026-04-10 00:00:00
2030,Cash,Paid,2026-04-06 00:00:00
2031,Cash,Paid,2026-04-19 00:00:00
2032,Cash,Paid,2026-04-23 00:00:00
2033,UPI,Paid,2026-04-17 00:00:00
2034,UPI,Paid,2026-04-26 00:00:00
2035,Card,Paid,2026-04-13 00:00:00
2036,Card,Paid,2026-04-27 00:00:00
2037,Card,Paid,2026-04-24 00:00:00
2038,UPI,Paid,2026-04-04 00:00:00
2039,Card,Paid,2026-04-05 00:00:00
2040,Card,Paid,2026-04-18 00:00:00
2041,Card,Refunded,2026-04-18 00:00:00
2042,UPI,Paid,2026-04-04 00:00:00
2043,Card,Paid,2026-04-19 00:00:00
2044,Cash,Paid,2026-04-11 00:00:00
2045,Card,Paid,2026-04-08 00:00:00
2046,Cash,Paid,2026-04-17 00:00:00
2047,Cash,Paid,2026-04-03 00:00:00
2048,Card,Paid,2026-04-16 00:00:00
2049,Card,Paid,2026-04-08 00:00:00
2050,UPI,Paid,2026-04-19 00:00:00
2051,UPI,Paid,2026-04-03 00:00:00
2052,UPI,Paid,2026-04-29 00:00:00
2053,Card,Pending,2026-04-17 00:00:00
2054,Card,Paid,2026-04-06 00:00:00
2055,UPI,Paid,2026-04-14 00:00:00
2056,UPI,Paid,2026-04-21 00:00:00
2057,Cash,Paid,2026-04-19 00:00:00
2058,Card,Paid,2026-04-25 00:00:00
2059,Cash,Paid,2026-04-07 00:00:00
2060,UPI,Paid,2026-04-21 00:00:00
2061,Card,Paid,2026-04-28 00:00:00
2062,Card,Paid,2026-04-05 00:00:00
2063,UPI,Paid,2026-04-06 00:00:00
2064,Card,Paid,2026-04-19 00:00:00
2065,Card,Paid,2026-04-18 00:00:00
2066,Card,Paid,2026-04-12 00:00:00
2067,UPI,Paid,2026-04-23 00:00:00
2068,UPI,Paid,2026-04-11 00:00:00
2069,Card,Paid,2026-04-14 00:00:00
2070,Card,Paid,2026-04-08 00:00:00
2071,UPI,Paid,2026-04-10 00:00:00
2072,Card,Paid,2026-04-23 00:00:00
2073,Card,Paid,2026-04-13 00:00:00
2074,Card,Paid,2026-04-14 00:00:00
2075,Card,Paid,2026-04-22 00:00:00
2076,UPI,Refunded,2026-04-14 00:00:00
2077,Card,Paid,2026-04-21 00:00:00
2078,Card,Paid,2026-04-06 00:00:00
2079,Cash,Paid,2026-04-15 00:00:00
2080,UPI,Paid,2026-04-17 00:00:00
2081,Cash,Paid,2026-04-06 00:00:00
2082,UPI,Paid,2026-04-16 00:00:00
2083,UPI,Paid,2026-04-02 00:00:00
2084,UPI,Paid,2026-04-18 00:00:00
2085,UPI,Paid,2026-04-04 00:00:00
2086,Cash,Pending,2026-04-02 00:00:00
2087,Cash,Paid,2026-04-13 00:00:00
2088,Cash,Paid,2026-04-30 00:00:00
2089,Cash,Paid,2026-04-29 00:00:00
2090,Card,Paid,2026-04-04 00:00:00
2091,Card,Paid,2026-04-08 00:00:00
2092,Cash,Paid,2026-04-08 00:00:00
2093,Card,Paid,2026-04-09 00:00:00
2094,Cash,Paid,2026-04-19 00:00:00
2095,Cash,Paid,2026-04-27 00:00:00
2096,Cash,Paid,2026-04-20 00:00:00
2097,UPI,Paid,2026-04-14 00:00:00
2098,UPI,Paid,2026-04-06 00:00:00
2099,Cash,Paid,2026-04-22 00:00:00
2100,Cash,Paid,2026-04-12 00:00:00
2101,Cash,Paid,2026-04-28 00:00:00
2102,UPI,Paid,2026-04-25 00:00:00
2103,UPI,Paid,2026-04-17 00:00:00
2104,Card,Paid,2026-04-14 00:00:00
2105,Card,Paid,2026-04-13 00:00:00
2106,Card,Paid,2026-04-26 00:00:00
2107,UPI,Refunded,2026-04-09 00:00:00
2108,Card,Paid,2026-04-07 00:00:00
2109,Cash,Paid,2026-04-24 00:00:00
2110,Card,Paid,2026-04-15 00:00:00
2111,Card,Paid,2026-04-01 00:00:00
2112,UPI,Paid,2026-04-02 00:00:00
2113,Card,Refunded,2026-04-18 00:00:00
2114,UPI,Paid,2026-04-02 00:00:00
2115,Cash,Paid,2026-04-14 00:00:00
2116,Card,Paid,2026-04-09 00:00:00
2117,UPI,Paid,2026-04-05 00:00:00
2118,Card,Paid,2026-04-16 00:00:00
2119,UPI,Paid,2026-04-11 00:00:00
2120,UPI,Paid,2026-04-21 00:00:00
2121,Cash,Paid,2026-04-19 00:00:00
2122,UPI,Paid,2026-04-25 00:00:00
2123,Cash,Paid,2026-04-17 00:00:00
2124,UPI,Paid,2026-04-23 00:00:00
2125,Cash,Paid,2026-04-17 00:00:00
2126,Card,Pending,2026-04-26 00:00:00
2127,UPI,Paid,2026-04-21 00:00:00
2128,UPI,Paid,2026-04-05 00:00:00
2129,UPI,Paid,2026-04-06 00:00:00
2130,UPI,Paid,2026-04-25 00:00:00
2131,Cash,Paid,2026-04-04 00:00:00
2132,UPI,Paid,2026-04-10 00:00:00
2133,Card,Paid,2026-04-24 00:00:00
2134,UPI,Paid,2026-04-06 00:00:00
2135,UPI,Pending,2026-04-22 00:00:00
2136,UPI,Paid,2026-04-21 00:00:00
2137,UPI,Paid,2026-04-28 00:00:00
2138,Card,Paid,2026-04-14 00:00:00
2139,UPI,Paid,2026-04-16 00:00:00
2140,UPI,Paid,2026-04-02 00:00:00
2141,Card,Paid,2026-04-27 00:00:00
2142,Card,Paid,2026-04-16 00:00:00
2143,UPI,Paid,2026-04-09 00:00:00
2144,UPI,Pending,2026-04-06 00:00:00
2145,UPI,Paid,2026-04-15 00:00:00
2146,UPI,Paid,2026-04-03 00:00:00
2147,Card,Paid,2026-04-08 00:00:00
2148,Card,Paid,2026-04-28 00:00:00
2149,UPI,Paid,2026-04-14 00:00:00
2150,Card,Paid,2026-04-20 00:00:00
2151,UPI,Paid,2026-04-03 00:00:00
2152,UPI,Paid,2026-04-14 00:00:00
2153,UPI,Paid,2026-04-11 00:00:00
2154,Card,Paid,2026-04-07 00:00:00
2155,UPI,Paid,2026-04-07 00:00:00
2156,UPI,Paid,2026-04-26 00:00:00
2157,Cash,Paid,2026-04-10 00:00:00
2158,Card,Paid,2026-04-28 00:00:00
2159,Card,Paid,2026-04-01 00:00:00
2160,UPI,Paid,2026-04-21 00:00:00
2161,Card,Paid,2026-04-07 00:00:00
2162,UPI,Paid,2026-04-29 00:00:00
2163,UPI,Paid,2026-04-14 00:00:00
2164,UPI,Paid,2026-04-20 00:00:00
2165,Cash,Paid,2026-04-07 00:00:00
2166,Card,Paid,2026-04-19 00:00:00
2167,UPI,Paid,2026-04-16 00:00:00
2168,UPI,Paid,2026-04-24 00:00:00
2169,UPI,Paid,2026-04-16 00:00:00
2170,UPI,Paid,2026-04-09 00:00:00
2171,Card,Paid,2026-04-18 00:00:00
2172,Cash,Paid,2026-04-01 00:00:00
2173,Card,Paid,2026-04-23 00:00:00
2174,UPI,Failed,2026-04-20 00:00:00
2175,Cash,Paid,2026-04-28 00:00:00
2176,UPI,Paid,2026-04-02 00:00:00
2177,Card,Paid,2026-04-25 00:00:00
2178,UPI,Paid,2026-04-10 00:00:00
2179,Cash,Paid,2026-04-16 00:00:00
2180,Card,Paid,2026-04-04 00:00:00
2181,Card,Paid,2026-04-09 00:00:00
2182,UPI,Paid,2026-04-05 00:00:00
2183,UPI,Paid,2026-04-26 00:00:00
2184,UPI,Paid,2026-04-12 00:00:00
2185,Card,Paid,2026-04-03 00:00:00
2186,UPI,Failed,2026-04-28 00:00:00
2187,UPI,Paid,2026-04-08 00:00:00
2188,Card,Paid,2026-04-19 00:00:00
2189,UPI,Pending,2026-04-06 00:00:00
2190,Card,Paid,2026-04-28 00:00:00
2191,Cash,Paid,2026-04-26 00:00:00
2192,UPI,Paid,2026-04-24 00:00:00
2193,UPI,Paid,2026-04-27 00:00:00
2194,Cash,Paid,2026-04-24 00:00:00
2195,UPI,Paid,2026-04-19 00:00:00
2196,UPI,Paid,2026-04-20 00:00:00
2197,Cash,Paid,2026-04-17 00:00:00
2198,Card,Paid,2026-04-02 00:00:00
2199,UPI,Paid,2026-04-08 00:00:00
2200,Card,Paid,2026-04-28 00:00:00
2201,Card,Paid,2026-04-05 00:00:00
2202,Cash,Paid,2026-04-22 00:00:00
2203,UPI,Paid,2026-04-11 00:00:00
2204,Card,Paid,2026-04-27 00:00:00
2205,Card,Paid,2026-04-11 00:00:00
2206,UPI,Paid,2026-04-09 00:00:00
2207,Card,Paid,2026-04-14 00:00:00
2208,Card,Paid,2026-04-20 00:00:00
2209,UPI,Paid,2026-04-21 00:00:00
2210,Card,Paid,2026-04-13 00:00:00
2211,UPI,Paid,2026-04-04 00:00:00
2212,Card,Paid,2026-04-21 00:00:00
2213,UPI,Paid,2026-04-03 00:00:00
2214,UPI,Paid,2026-04-08 00:00:00
2215,UPI,Paid,2026-04-03 00:00:00
2216,Card,Paid,2026-04-02 00:00:00
2217,UPI,Paid,2026-04-24 00:00:00
2218,Cash,Paid,2026-04-27 00:00:00
2219,UPI,Paid,2026-04-06 00:00:00
2220,Cash,Paid,2026-04-02 00:00:00
2221,Card,Paid,2026-04-05 00:00:00
2222,Card,Paid,2026-04-13 00:00:00
2223,UPI,Paid,2026-04-04 00:00:00
2224,UPI,Paid,2026-04-20 00:00:00
2225,UPI,Paid,2026-04-04 00:00:00
2226,UPI,Paid,2026-04-10 00:00:00
2227,Cash,Paid,2026-04-06 00:00:00
2228,UPI,Paid,2026-04-03 00:00:00
2229,Card,Paid,2026-04-07 00:00:00
2230,Card,Paid,2026-04-13 00:00:00
2231,Cash,Paid,2026-04-18 00:00:00
2232,Cash,Paid,2026-04-15 00:00:00
2233,Card,Paid,2026-04-27 00:00:00
2234,UPI,Paid,2026-04-14 00:00:00
2235,Cash,Paid,2026-04-06 00:00:00
2236,UPI,Paid,2026-04-10 00:00:00
2237,Card,Paid,2026-04-29 00:00:00
2238,Cash,Paid,2026-04-11 00:00:00
2239,Card,Paid,2026-04-24 00:00:00
2240,Card,Paid,2026-04-29 00:00:00
2241,UPI,Paid,2026-04-15 00:00:00
2242,Card,Paid,2026-04-08 00:00:00
2243,Card,Paid,2026-04-05 00:00:00
2244,Card,Paid,2026-04-08 00:00:00
2245,Cash,Paid,2026-04-28 00:00:00
2246,UPI,Paid,2026-04-14 00:00:00
2247,UPI,Failed,2026-04-07 00:00:00
2248,Card,Paid,2026-04-21 00:00:00
2249,Card,Paid,2026-04-18 00:00:00
2250,Card,Paid,2026-04-21 00:00:00
2251,Cash,Paid,2026-04-03 00:00:00
2252,Card,Paid,2026-04-01 00:00:00
2253,UPI,Paid,2026-04-18 00:00:00
2254,Cash,Paid,2026-04-06 00:00:00
2255,Cash,Paid,2026-04-09 00:00:00
2256,Card,Paid,2026-04-12 00:00:00
2257,UPI,Paid,2026-04-05 00:00:00
2258,Card,Paid,2026-04-27 00:00:00
2259,Card,Paid,2026-04-26 00:00:00
2260,Card,Paid,2026-04-19 00:00:00
2261,UPI,Paid,2026-04-25 00:00:00
2262,UPI,Paid,2026-04-28 00:00:00
2263,UPI,Paid,2026-04-23 00:00:00
2264,Cash,Paid,2026-04-05 00:00:00
2265,UPI,Paid,2026-04-02 00:00:00
2266,Card,Paid,2026-04-12 00:00:00
2267,UPI,Paid,2026-04-30 00:00:00
2268,UPI,Paid,2026-04-17 00:00:00
2269,UPI,Paid,2026-04-01 00:00:00
2270,Card,Paid,2026-04-30 00:00:00
2271,Card,Paid,2026-04-04 00:00:00
2272,Cash,Paid,2026-04-07 00:00:00
2273,Card,Paid,2026-04-07 00:00:00
2274,Card,Paid,2026-04-26 00:00:00
2275,UPI,Paid,2026-04-24 00:00:00
2276,Card,Paid,2026-04-26 00:00:00
2277,Card,Paid,2026-04-29 00:00:00
2278,Cash,Paid,2026-04-04 00:00:00
2279,Cash,Paid,2026-04-03 00:00:00
2280,Card,Paid,2026-04-22 00:00:00
2281,Card,Paid,2026-04-27 00:00:00
2282,Card,Paid,2026-04-16 00:00:00
2283,UPI,Paid,2026-04-23 00:00:00
2284,Cash,Paid,2026-04-17 00:00:00
2285,UPI,Paid,2026-04-27 00:00:00
2286,UPI,Paid,2026-04-06 00:00:00
2287,Cash,Paid,2026-04-24 00:00:00
2288,UPI,Paid,2026-04-06 00:00:00
2289,Card,Paid,2026-04-23 00:00:00
2290,Card,Paid,2026-04-14 00:00:00
2291,Card,Paid,2026-04-15 00:00:00
2292,UPI,Paid,2026-04-08 00:00:00
2293,Card,Paid,2026-04-07 00:00:00
2294,Card,Paid,2026-04-25 00:00:00
2295,Cash,Paid,2026-04-26 00:00:00
2296,Card,Paid,2026-04-16 00:00:00
2297,UPI,Paid,2026-04-17 00:00:00
2298,UPI,Paid,2026-04-29 00:00:00
2299,UPI,Paid,2026-04-26 00:00:00
2300,UPI,Paid,2026-04-17 00:00:00
2301,UPI,Paid,2026-04-17 00:00:00
2302,Cash,Paid,2026-04-14 00:00:00
2303,UPI,Paid,2026-04-28 00:00:00
2304,Card,Paid,2026-04-28 00:00:00
2305,Card,Paid,2026-04-21 00:00:00
2306,UPI,Paid,2026-04-26 00:00:00
2307,UPI,Paid,2026-04-07 00:00:00
2308,Cash,Paid,2026-04-03 00:00:00
2309,Cash,Paid,2026-04-23 00:00:00
2310,UPI,Paid,2026-04-17 00:00:00
2311,Card,Paid,2026-04-14 00:00:00
2312,Card,Paid,2026-04-14 00:00:00
2313,Cash,Paid,2026-04-30 00:00:00
2314,Cash,Paid,2026-04-25 00:00:00
2315,Card,Paid,2026-04-04 00:00:00
2316,UPI,Paid,2026-04-12 00:00:00
2317,UPI,Paid,2026-04-03 00:00:00
2318,Cash,Paid,2026-04-14 00:00:00
2319,Cash,Paid,2026-04-26 00:00:00
2320,UPI,Refunded,2026-04-18 00:00:00
2321,Cash,Paid,2026-04-30 00:00:00
2322,UPI,Paid,2026-04-01 00:00:00
2323,Card,Paid,2026-04-27 00:00:00
2324,Card,Paid,2026-04-09 00:00:00
2325,UPI,Paid,2026-04-04 00:00:00
2326,UPI,Paid,2026-04-26 00:00:00
2327,Card,Paid,2026-04-10 00:00:00
2328,UPI,Paid,2026-04-30 00:00:00
2329,UPI,Paid,2026-04-11 00:00:00
2330,Card,Pending,2026-04-01 00:00:00
2331,Card,Paid,2026-04-16 00:00:00
2332,UPI,Paid,2026-04-28 00:00:00
2333,Card,Paid,2026-04-06 00:00:00
2334,Card,Paid,2026-04-11 00:00:00
2335,Card,Paid,2026-04-27 00:00:00
2336,Cash,Paid,2026-04-17 00:00:00
2337,UPI,Paid,2026-04-21 00:00:00
2338,Cash,Paid,2026-04-05 00:00:00
2339,Card,Paid,2026-04-15 00:00:00
2340,Card,Paid,2026-04-06 00:00:00
2341,Card,Paid,2026-04-05 00:00:00
2342,Card,Failed,2026-04-27 00:00:00
2343,Card,Paid,2026-04-09 00:00:00
2344,Card,Paid,2026-04-07 00:00:00
2345,Cash,Paid,2026-04-02 00:00:00
2346,UPI,Paid,2026-04-05 00:00:00
2347,Card,Paid,2026-04-22 00:00:00
2348,Card,Paid,2026-04-24 00:00:00
2349,UPI,Paid,2026-04-10 00:00:00
2350,Card,Paid,2026-04-15 00:00:00
2351,UPI,Paid,2026-05-29 00:00:00
2352,Card,Paid,2026-05-08 00:00:00
2353,Card,Pending,2026-05-11 00:00:00
2354,Cash,Paid,2026-05-17 00:00:00
2355,UPI,Paid,2026-05-20 00:00:00
2356,Card,Paid,2026-05-17 00:00:00
2357,Card,Paid,2026-05-02 00:00:00
2358,UPI,Paid,2026-05-09 00:00:00
2359,UPI,Paid,2026-05-11 00:00:00
2360,Card,Paid,2026-05-15 00:00:00
2361,UPI,Paid,2026-05-07 00:00:00
2362,UPI,Paid,2026-05-17 00:00:00
2363,Card,Pending,2026-05-22 00:00:00
2364,Card,Paid,2026-05-19 00:00:00
2365,UPI,Paid,2026-05-24 00:00:00
2366,Card,Paid,2026-05-09 00:00:00
2367,UPI,Paid,2026-05-02 00:00:00
2368,UPI,Paid,2026-05-19 00:00:00
2369,UPI,Paid,2026-05-29 00:00:00
2370,UPI,Pending,2026-05-01 00:00:00
2371,UPI,Paid,2026-05-15 00:00:00
2372,Card,Paid,2026-05-21 00:00:00
2373,UPI,Paid,2026-05-11 00:00:00
2374,UPI,Paid,2026-05-05 00:00:00
2375,Cash,Paid,2026-05-28 00:00:00
2376,UPI,Paid,2026-05-08 00:00:00
2377,Cash,Paid,2026-05-07 00:00:00
2378,Card,Paid,2026-05-23 00:00:00
2379,Card,Paid,2026-05-04 00:00:00
2380,Cash,Paid,2026-05-16 00:00:00
2381,Card,Paid,2026-05-15 00:00:00
2382,Card,Paid,2026-05-22 00:00:00
2383,UPI,Paid,2026-05-11 00:00:00
2384,UPI,Paid,2026-05-20 00:00:00
2385,Cash,Paid,2026-05-04 00:00:00
2386,UPI,Paid,2026-05-28 00:00:00
2387,Card,Paid,2026-05-08 00:00:00
2388,Card,Paid,2026-05-11 00:00:00
2389,UPI,Paid,2026-05-16 00:00:00
2390,UPI,Paid,2026-05-01 00:00:00
2391,UPI,Paid,2026-05-25 00:00:00
2392,Card,Failed,2026-05-07 00:00:00
2393,UPI,Paid,2026-05-02 00:00:00
2394,Card,Pending,2026-05-08 00:00:00
2395,Card,Paid,2026-05-15 00:00:00
2396,Card,Paid,2026-05-20 00:00:00
2397,Card,Paid,2026-05-19 00:00:00
2398,Card,Paid,2026-05-09 00:00:00
2399,UPI,Pending,2026-05-19 00:00:00
2400,UPI,Paid,2026-05-12 00:00:00
2401,Card,Refunded,2026-05-24 00:00:00
2402,UPI,Paid,2026-05-23 00:00:00
2403,Card,Paid,2026-05-25 00:00:00
2404,Card,Paid,2026-05-20 00:00:00
2405,UPI,Paid,2026-05-28 00:00:00
