customer_id,order_date,order_status,delivery_date,shipping_method
376,2026-06-11 00:00:00,Delivered,2026-06-16,Express
805,2026-06-12 00:00:00,Delivered,2026-06-17,Standard
853,2026-06-27 00:00:00,Delivered,2026-06-27,Same Day
413,2026-06-16 00:00:00,Delivered,2026-06-20,Standard
644,2026-06-02 00:00:00,Delivered,2026-06-02,Same Day
172,2026-06-21 00:00:00,Delivered,2026-06-25,Express
455,2026-06-08 00:00:00,Delivered,2026-06-08,Same Day
105,2026-06-01 00:00:00,Delivered,2026-06-01,Pickup
649,2026-06-09 00:00:00,Delivered,2026-06-09,Pickup
686,2026-06-23 00:00:00,Out for Delivery,2026-06-23,Pickup
128,2026-06-19 00:00:00,Delivered,2026-06-22,Express
586,2026-06-18 00:00:00,Delivered,2026-06-18,Same Day
962,2026-06-11 00:00:00,Returned,2026-06-15,Express
38,2026-06-10 00:00:00,Delivered,2026-06-10,Pickup
845,2026-06-04 00:00:00,Delivered,2026-06-09,Express
357,2026-06-13 00:00:00,Delivered,2026-06-17,Standard
449,2026-06-20 00:00:00,Delivered,2026-06-21,Standard
472,2026-06-24 00:00:00,Confirmed,2026-06-24,Pickup
589,2026-06-19 00:00:00,Delivered,2026-06-19,Same Day
718,2026-06-02 00:00:00,Delivered,2026-06-02,Pickup
322,2026-06-20 00:00:00,Delivered,2026-06-20,Same Day
768,2026-06-22 00:00:00,Out for Delivery,2026-06-23,Express
790,2026-06-26 00:00:00,Delivered,2026-07-01,Express
456,2026-06-26 00:00:00,Delivered,2026-06-26,Pickup
203,2026-06-13 00:00:00,Delivered,2026-06-13,Same Day
901,2026-06-26 00:00:00,Delivered,2026-06-29,Express
47,2026-06-22 00:00:00,Delivered,2026-06-22,Pickup
547,2026-06-16 00:00:00,Confirmed,2026-06-18,Express
237,2026-06-18 00:00:00,Delivered,2026-06-20,Standard
627,2026-06-26 00:00:00,Delivered,2026-06-28,Standard
619,2026-06-01 00:00:00,Shipped,2026-06-02,Express
169,2026-06-15 00:00:00,Delivered,2026-06-15,Same Day
415,2026-06-16 00:00:00,Delivered,2026-06-20,Express
492,2026-06-28 00:00:00,Delivered,2026-07-01,Express
453,2026-06-23 00:00:00,Delivered,2026-06-23,Pickup
533,2026-06-25 00:00:00,Delivered,2026-06-28,Standard
937,2026-06-01 00:00:00,Delivered,2026-06-02,Standard
793,2026-06-15 00:00:00,Delivered,2026-06-18,Express
575,2026-06-21 00:00:00,Delivered,2026-06-21,Same Day
179,2026-06-27 00:00:00,Delivered,2026-07-02,Standard
243,2026-06-28 00:00:00,Delivered,2026-06-28,Pickup
725,2026-06-24 00:00:00,Delivered,2026-06-24,Same Day
885,2026-06-25 00:00:00,Delivered,2026-06-30,Express
962,2026-06-25 00:00:00,Delivered,2026-06-25,Pickup
980,2026-06-19 00:00:00,Delivered,2026-06-21,Express
271,2026-06-07 00:00:00,Delivered,2026-06-08,Express
888,2026-06-21 00:00:00,Delivered,2026-06-21,Same Day
600,2026-06-06 00:00:00,Delivered,2026-06-07,Standard
830,2026-06-16 00:00:00,Delivered,2026-06-19,Express
777,2026-06-20 00:00:00,Delivered,2026-06-20,Pickup
645,2026-06-25 00:00:00,Delivered,2026-06-25,Same Day
717,2026-06-21 00:00:00,Delivered,2026-06-21,Same Day
287,2026-06-07 00:00:00,Delivered,2026-06-07,Same Day
100,2026-06-10 00:00:00,Delivered,2026-06-15,Standard
88,2026-06-26 00:00:00,Delivered,2026-06-26,Same Day
193,2026-06-07 00:00:00,Delivered,2026-06-07,Pickup
148,2026-06-17 00:00:00,Delivered,2026-06-17,Same Day
222,2026-06-02 00:00:00,Delivered,2026-06-07,Standard
526,2026-06-15 00:00:00,Delivered,2026-06-15,Pickup
883,2026-06-10 00:00:00,Delivered,2026-06-10,Same Day
392,2026-06-16 00:00:00,Delivered,2026-06-16,Same Day
268,2026-06-22 00:00:00,Delivered,2026-06-23,Standard
332,2026-06-22 00:00:00,Delivered,2026-06-24,Express
190,2026-06-09 00:00:00,Cancelled,2026-06-10,Standard
12,2026-06-15 00:00:00,Delivered,2026-06-19,Express
900,2026-06-07 00:00:00,Pending,2026-06-07,Pickup
480,2026-06-25 00:00:00,Delivered,2026-06-25,Same Day
678,2026-06-16 00:00:00,Confirmed,2026-06-20,Standard
243,2026-06-22 00:00:00,Delivered,2026-06-27,Standard
383,2026-06-25 00:00:00,Delivered,2026-06-30,Express
706,2026-06-01 00:00:00,Delivered,2026-06-01,Pickup
190,2026-06-27 00:00:00,Shipped,2026-06-27,Pickup
559,2026-06-04 00:00:00,Delivered,2026-06-07,Standard
575,2026-06-17 00:00:00,Delivered,2026-06-17,Pickup
400,2026-06-02 00:00:00,Delivered,2026-06-07,Standard
908,2026-06-27 00:00:00,Delivered,2026-06-29,Standard
866,2026-06-27 00:00:00,Delivered,2026-06-27,Pickup
263,2026-06-10 00:00:00,Delivered,2026-06-10,Pickup
112,2026-06-20 00:00:00,Delivered,2026-06-20,Same Day
38,2026-06-19 00:00:00,Delivered,2026-06-19,Pickup
699,2026-06-11 00:00:00,Delivered,2026-06-16,Express
816,2026-06-01 00:00:00,Delivered,2026-06-01,Same Day
661,2026-06-26 00:00:00,Delivered,2026-06-26,Pickup
834,2026-06-01 00:00:00,Delivered,2026-06-04,Express
700,2026-06-22 00:00:00,Returned,2026-06-22,Pickup
573,2026-06-02 00:00:00,Delivered,2026-06-05,Standard
558,2026-06-19 00:00:00,Out for Delivery,2026-06-19,Pickup
978,2026-06-05 00:00:00,Delivered,2026-06-05,Pickup
984,2026-06-01 00:00:00,Delivered,2026-06-02,Express
255,2026-06-11 00:00:00,Delivered,2026-06-16,Standard
976,2026-06-21 00:00:00,Delivered,2026-06-24,Express
179,2026-06-06 00:00:00,Delivered,2026-06-08,Standard
725,2026-06-04 00:00:00,Delivered,2026-06-09,Standard
527,2026-06-17 00:00:00,Delivered,2026-06-17,Same Day
792,2026-06-01 00:00:00,Delivered,2026-06-03,Express
197,2026-06-12 00:00:00,Delivered,2026-06-12,Same Day
419,2026-06-22 00:00:00,Delivered,2026-06-23,Standard
872,2026-06-12 00:00:00,Delivered,2026-06-12,Same Day
941,2026-06-03 00:00:00,Delivered,2026-06-03,Same Day
126,2026-06-09 00:00:00,Delivered,2026-06-12,Express
49,2026-06-01 00:00:00,Delivered,2026-06-04,Standard
251,2026-06-26 00:00:00,Delivered,2026-07-01,Express
377,2026-06-07 00:00:00,Out for Delivery,2026-06-07,Same Day
580,2026-06-17 00:00:00,Delivered,2026-06-17,Pickup
828,2026-06-19 00:00:00,Pending,2026-06-22,Express
103,2026-06-25 00:00:00,Delivered,2026-06-25,Pickup
717,2026-06-16 00:00:00,Delivered,2026-06-20,Standard
421,2026-06-01 00:00:00,Delivered,2026-06-01,Same Day
311,2026-06-17 00:00:00,Delivered,2026-06-22,Standard
5,2026-06-03 00:00:00,Delivered,2026-06-03,Pickup
260,2026-06-11 00:00:00,Out for Delivery,2026-06-11,Pickup
214,2026-06-18 00:00:00,Delivered,2026-06-18,Same Day
119,2026-06-08 00:00:00,Delivered,2026-06-08,Same Day
469,2026-06-25 00:00:00,Delivered,2026-06-25,Pickup
879,2026-06-15 00:00:00,Delivered,2026-06-15,Pickup
230,2026-06-02 00:00:00,Pending,2026-06-02,Same Day
693,2026-06-10 00:00:00,Delivered,2026-06-10,Pickup
655,2026-06-21 00:00:00,Delivered,2026-06-22,Express
234,2026-06-25 00:00:00,Delivered,2026-06-26,Express
767,2026-06-08 00:00:00,Delivered,2026-06-08,Pickup
342,2026-06-27 00:00:00,Delivered,2026-06-27,Pickup
890,2026-06-25 00:00:00,Cancelled,2026-06-25,Same Day
556,2026-06-11 00:00:00,Delivered,2026-06-14,Standard
311,2026-06-09 00:00:00,Delivered,2026-06-14,Standard
743,2026-06-23 00:00:00,Delivered,2026-06-23,Pickup
95,2026-06-26 00:00:00,Delivered,2026-07-01,Standard
866,2026-06-12 00:00:00,Delivered,2026-06-12,Same Day
609,2026-06-10 00:00:00,Delivered,2026-06-14,Standard
838,2026-06-25 00:00:00,Delivered,2026-06-25,Same Day
823,2026-06-19 00:00:00,Delivered,2026-06-19,Same Day
111,2026-06-16 00:00:00,Delivered,2026-06-17,Standard
402,2026-06-02 00:00:00,Delivered,2026-06-02,Pickup
297,2026-06-10 00:00:00,Delivered,2026-06-10,Same Day
350,2026-06-22 00:00:00,Delivered,2026-06-22,Pickup
156,2026-06-15 00:00:00,Delivered,2026-06-15,Pickup
520,2026-06-06 00:00:00,Delivered,2026-06-09,Express
594,2026-06-11 00:00:00,Delivered,2026-06-13,Standard
980,2026-06-01 00:00:00,Delivered,2026-06-01,Same Day
760,2026-06-22 00:00:00,Delivered,2026-06-22,Same Day
389,2026-06-14 00:00:00,Pending,2026-06-14,Pickup
70,2026-06-24 00:00:00,Delivered,2026-06-28,Express
801,2026-06-07 00:00:00,Delivered,2026-06-07,Pickup
905,2026-06-18 00:00:00,Delivered,2026-06-18,Pickup
611,2026-06-15 00:00:00,Delivered,2026-06-15,Pickup
579,2026-06-12 00:00:00,Delivered,2026-06-17,Express
229,2026-06-27 00:00:00,Delivered,2026-06-27,Pickup
72,2026-06-16 00:00:00,Delivered,2026-06-20,Express
778,2026-06-22 00:00:00,Delivered,2026-06-26,Standard
568,2026-06-08 00:00:00,Cancelled,2026-06-10,Standard
417,2026-06-20 00:00:00,Delivered,2026-06-21,Express
207,2026-06-18 00:00:00,Delivered,2026-06-21,Express
807,2026-06-06 00:00:00,Delivered,2026-06-07,Express
287,2026-06-05 00:00:00,Delivered,2026-06-08,Express
834,2026-06-13 00:00:00,Pending,2026-06-13,Pickup
580,2026-06-23 00:00:00,Delivered,2026-06-23,Pickup
627,2026-06-09 00:00:00,Delivered,2026-06-13,Standard
449,2026-06-12 00:00:00,Delivered,2026-06-15,Express
798,2026-06-18 00:00:00,Delivered,2026-06-18,Same Day
518,2026-06-05 00:00:00,Delivered,2026-06-07,Standard
805,2026-06-11 00:00:00,Delivered,2026-06-12,Standard
260,2026-06-13 00:00:00,Delivered,2026-06-13,Same Day
295,2026-06-17 00:00:00,Delivered,2026-06-17,Same Day
252,2026-06-18 00:00:00,Delivered,2026-06-18,Same Day
171,2026-06-04 00:00:00,Delivered,2026-06-07,Standard
927,2026-06-12 00:00:00,Delivered,2026-06-12,Same Day
254,2026-06-05 00:00:00,Delivered,2026-06-08,Standard
994,2026-06-15 00:00:00,Delivered,2026-06-15,Same Day
571,2026-06-05 00:00:00,Delivered,2026-06-09,Standard
564,2026-06-28 00:00:00,Cancelled,2026-06-28,Pickup
558,2026-06-17 00:00:00,Delivered,2026-06-17,Pickup
235,2026-06-13 00:00:00,Pending,2026-06-14,Express
126,2026-06-24 00:00:00,Delivered,2026-06-26,Express
36,2026-06-08 00:00:00,Delivered,2026-06-08,Pickup
574,2026-06-03 00:00:00,Delivered,2026-06-03,Same Day
795,2026-06-13 00:00:00,Delivered,2026-06-18,Express
580,2026-06-19 00:00:00,Delivered,2026-06-19,Pickup
509,2026-06-17 00:00:00,Delivered,2026-06-22,Express
821,2026-06-07 00:00:00,Delivered,2026-06-10,Standard
817,2026-06-06 00:00:00,Delivered,2026-06-06,Same Day
938,2026-06-14 00:00:00,Delivered,2026-06-18,Standard
308,2026-06-22 00:00:00,Delivered,2026-06-22,Same Day
779,2026-06-04 00:00:00,Delivered,2026-06-06,Express
5,2026-06-06 00:00:00,Delivered,2026-06-10,Standard
540,2026-06-01 00:00:00,Delivered,2026-06-03,Standard
962,2026-06-16 00:00:00,Delivered,2026-06-18,Standard
85,2026-06-01 00:00:00,Delivered,2026-06-02,Express
305,2026-06-24 00:00:00,Delivered,2026-06-24,Same Day
283,2026-06-12 00:00:00,Delivered,2026-06-16,Standard
57,2026-06-17 00:00:00,Delivered,2026-06-18,Express
426,2026-06-28 00:00:00,Delivered,2026-06-28,Pickup
666,2026-06-05 00:00:00,Delivered,2026-06-05,Same Day
176,2026-06-24 00:00:00,Pending,2026-06-27,Standard
259,2026-06-13 00:00:00,Delivered,2026-06-13,Pickup
889,2026-06-09 00:00:00,Delivered,2026-06-11,Standard
548,2026-06-24 00:00:00,Delivered,2026-06-24,Pickup
14,2026-06-25 00:00:00,Delivered,2026-06-27,Express
146,2026-06-19 00:00:00,Delivered,2026-06-19,Pickup
548,2026-06-08 00:00:00,Delivered,2026-06-12,Express
51,2026-06-23 00:00:00,Delivered,2026-06-23,Pickup
344,2026-06-26 00:00:00,Out for Delivery,2026-06-26,Same Day
138,2026-06-15 00:00:00,Cancelled,2026-06-17,Express
760,2026-06-13 00:00:00,Delivered,2026-06-13,Same Day
650,2026-06-22 00:00:00,Delivered,2026-06-27,Standard
46,2026-06-15 00:00:00,Pending,2026-06-15,Same Day
509,2026-06-24 00:00:00,Delivered,2026-06-24,Pickup
686,2026-06-20 00:00:00,Cancelled,2026-06-20,Pickup
76,2026-06-05 00:00:00,Pending,2026-06-08,Express
159,2026-06-19 00:00:00,Delivered,2026-06-24,Standard
130,2026-06-18 00:00:00,Delivered,2026-06-18,Same Day
461,2026-06-08 00:00:00,Delivered,2026-06-13,Express
590,2026-06-27 00:00:00,Pending,2026-06-27,Same Day
600,2026-06-21 00:00:00,Delivered,2026-06-21,Pickup
549,2026-06-11 00:00:00,Delivered,2026-06-14,Standard
831,2026-06-21 00:00:00,Delivered,2026-06-21,Same Day
662,2026-06-04 00:00:00,Shipped,2026-06-09,Express
926,2026-06-15 00:00:00,Out for Delivery,2026-06-16,Express
310,2026-06-26 00:00:00,Delivered,2026-06-26,Pickup
937,2026-06-23 00:00:00,Delivered,2026-06-23,Same Day
847,2026-06-06 00:00:00,Delivered,2026-06-06,Pickup
134,2026-06-08 00:00:00,Delivered,2026-06-12,Express
183,2026-06-12 00:00:00,Delivered,2026-06-13,Express
746,2026-06-10 00:00:00,Delivered,2026-06-10,Pickup
726,2026-06-15 00:00:00,Delivered,2026-06-15,Pickup
305,2026-06-26 00:00:00,Delivered,2026-06-29,Express
881,2026-06-07 00:00:00,Delivered,2026-06-10,Express
532,2026-06-10 00:00:00,Delivered,2026-06-10,Pickup
371,2026-06-16 00:00:00,Delivered,2026-06-16,Pickup
771,2026-06-16 00:00:00,Delivered,2026-06-16,Pickup
888,2026-06-23 00:00:00,Delivered,2026-06-28,Express
938,2026-06-22 00:00:00,Delivered,2026-06-27,Express
951,2026-06-19 00:00:00,Confirmed,2026-06-22,Express
129,2026-06-18 00:00:00,Delivered,2026-06-18,Same Day
985,2026-06-10 00:00:00,Delivered,2026-06-10,Pickup
294,2026-06-02 00:00:00,Delivered,2026-06-07,Standard
716,2026-06-01 00:00:00,Delivered,2026-06-01,Pickup
426,2026-06-12 00:00:00,Delivered,2026-06-12,Pickup
392,2026-06-05 00:00:00,Delivered,2026-06-09,Express
375,2026-06-23 00:00:00,Delivered,2026-06-25,Express
423,2026-06-09 00:00:00,Delivered,2026-06-11,Standard
779,2026-06-26 00:00:00,Delivered,2026-07-01,Standard
946,2026-06-03 00:00:00,Delivered,2026-06-03,Same Day
696,2026-06-27 00:00:00,Delivered,2026-06-28,Standard
967,2026-06-11 00:00:00,Delivered,2026-06-12,Express
189,2026-06-23 00:00:00,Delivered,2026-06-23,Pickup
934,2026-06-27 00:00:00,Delivered,2026-06-27,Same Day
432,2026-06-03 00:00:00,Delivered,2026-06-03,Same Day
650,2026-06-19 00:00:00,Delivered,2026-06-20,Standard
817,2026-06-03 00:00:00,Delivered,2026-06-08,Express
626,2026-06-08 00:00:00,Delivered,2026-06-08,Same Day
460,2026-06-17 00:00:00,Cancelled,2026-06-17,Same Day
552,2026-06-26 00:00:00,Delivered,2026-07-01,Express
632,2026-06-21 00:00:00,Delivered,2026-06-21,Same Day
807,2026-06-14 00:00:00,Delivered,2026-06-14,Pickup
256,2026-06-16 00:00:00,Delivered,2026-06-19,Standard
442,2026-06-28 00:00:00,Delivered,2026-06-30,Express
477,2026-06-25 00:00:00,Delivered,2026-06-25,Same Day
333,2026-06-24 00:00:00,Delivered,2026-06-24,Pickup
620,2026-06-01 00:00:00,Confirmed,2026-06-03,Express
443,2026-06-19 00:00:00,Pending,2026-06-20,Standard
70,2026-06-10 00:00:00,Delivered,2026-06-10,Pickup
309,2026-06-28 00:00:00,Delivered,2026-06-28,Same Day
256,2026-06-05 00:00:00,Delivered,2026-06-05,Pickup
326,2026-06-27 00:00:00,Delivered,2026-06-27,Same Day
181,2026-06-09 00:00:00,Delivered,2026-06-12,Standard
635,2026-06-21 00:00:00,Delivered,2026-06-21,Pickup
454,2026-06-16 00:00:00,Delivered,2026-06-20,Standard
969,2026-06-12 00:00:00,Delivered,2026-06-12,Same Day
979,2026-06-19 00:00:00,Delivered,2026-06-22,Express
602,2026-06-08 00:00:00,Delivered,2026-06-08,Pickup
886,2026-06-01 00:00:00,Delivered,2026-06-06,Express
179,2026-06-06 00:00:00,Delivered,2026-06-06,Same Day
468,2026-06-17 00:00:00,Delivered,2026-06-20,Express
253,2026-06-07 00:00:00,Delivered,2026-06-09,Standard
349,2026-06-01 00:00:00,Delivered,2026-06-04,Express
186,2026-06-08 00:00:00,Delivered,2026-06-09,Express
157,2026-06-08 00:00:00,Delivered,2026-06-10,Standard
23,2026-06-10 00:00:00,Delivered,2026-06-10,Same Day
196,2026-06-21 00:00:00,Delivered,2026-06-21,Same Day
248,2026-06-23 00:00:00,Delivered,2026-06-24,Express
938,2026-06-08 00:00:00,Delivered,2026-06-08,Same Day
842,2026-06-03 00:00:00,Delivered,2026-06-05,Express
726,2026-06-05 00:00:00,Delivered,2026-06-09,Standard
333,2026-06-03 00:00:00,Delivered,2026-06-03,Same Day
979,2026-06-18 00:00:00,Delivered,2026-06-23,Standard
156,2026-06-09 00:00:00,Delivered,2026-06-12,Standard
970,2026-06-05 00:00:00,Delivered,2026-06-05,Same Day
608,2026-06-11 00:00:00,Delivered,2026-06-12,Standard
877,2026-06-20 00:00:00,Delivered,2026-06-20,Same Day
821,2026-06-03 00:00:00,Delivered,2026-06-08,Express
790,2026-06-27 00:00:00,Confirmed,2026-06-27,Pickup
843,2026-06-17 00:00:00,Shipped,2026-06-19,Standard
926,2026-06-24 00:00:00,Cancelled,2026-06-24,Same Day
626,2026-06-01 00:00:00,Delivered,2026-06-04,Express
731,2026-06-09 00:00:00,Delivered,2026-06-14,Standard
709,2026-06-28 00:00:00,Delivered,2026-06-28,Same Day
367,2026-06-16 00:00:00,Delivered,2026-06-16,Same Day
443,2026-06-16 00:00:00,Delivered,2026-06-16,Pickup
420,2026-06-26 00:00:00,Delivered,2026-06-29,Express
124,2026-06-08 00:00:00,Pending,2026-06-08,Pickup
673,2026-06-24 00:00:00,Delivered,2026-06-29,Standard
244,2026-06-12 00:00:00,Delivered,2026-06-12,Pickup
447,2026-06-11 00:00:00,Delivered,2026-06-15,Standard
158,2026-06-03 00:00:00,Delivered,2026-06-03,Same Day
513,2026-06-02 00:00:00,Delivered,2026-06-02,Pickup
610,2026-06-26 00:00:00,Delivered,2026-06-26,Pickup
195,2026-06-15 00:00:00,Delivered,2026-06-18,Standard
25,2026-06-22 00:00:00,Delivered,2026-06-22,Pickup
46,2026-06-17 00:00:00,Confirmed,2026-06-18,Standard
751,2026-06-03 00:00:00,Delivered,2026-06-03,Pickup
153,2026-06-04 00:00:00,Delivered,2026-06-09,Express
609,2026-06-16 00:00:00,Delivered,2026-06-21,Standard
673,2026-06-07 00:00:00,Confirmed,2026-06-07,Pickup
536,2026-06-04 00:00:00,Delivered,2026-06-09,Express
725,2026-06-04 00:00:00,Delivered,2026-06-04,Pickup
837,2026-06-18 00:00:00,Delivered,2026-06-23,Standard
954,2026-06-22 00:00:00,Delivered,2026-06-22,Pickup
643,2026-06-20 00:00:00,Confirmed,2026-06-20,Same Day
343,2026-06-02 00:00:00,Delivered,2026-06-02,Pickup
491,2026-06-13 00:00:00,Delivered,2026-06-17,Express
973,2026-06-06 00:00:00,Delivered,2026-06-10,Standard
742,2026-06-05 00:00:00,Delivered,2026-06-06,Express
459,2026-06-21 00:00:00,Cancelled,2026-06-24,Standard
216,2026-06-05 00:00:00,Delivered,2026-06-05,Pickup
529,2026-06-12 00:00:00,Delivered,2026-06-16,Standard
228,2026-06-08 00:00:00,Delivered,2026-06-13,Standard
976,2026-06-02 00:00:00,Delivered,2026-06-02,Pickup
106,2026-06-17 00:00:00,Delivered,2026-06-17,Same Day
623,2026-06-21 00:00:00,Delivered,2026-06-21,Same Day
914,2026-06-18 00:00:00,Delivered,2026-06-18,Pickup
270,2026-06-03 00:00:00,Delivered,2026-06-03,Pickup
389,2026-06-19 00:00:00,Confirmed,2026-06-19,Pickup
461,2026-06-17 00:00:00,Delivered,2026-06-17,Pickup
782,2026-06-12 00:00:00,Shipped,2026-06-12,Same Day
312,2026-06-16 00:00:00,Delivered,2026-06-20,Standard
685,2026-06-12 00:00:00,Delivered,2026-06-12,Same Day
213,2026-06-20 00:00:00,Delivered,2026-06-20,Pickup
50,2026-06-10 00:00:00,Delivered,2026-06-15,Standard
955,2026-06-21 00:00:00,Delivered,2026-06-26,Express
358,2026-06-05 00:00:00,Pending,2026-06-07,Standard
439,2026-06-17 00:00:00,Delivered,2026-06-17,Same Day
790,2026-06-11 00:00:00,Delivered,2026-06-13,Express
814,2026-06-16 00:00:00,Delivered,2026-06-16,Pickup
388,2026-06-08 00:00:00,Pending,2026-06-09,Express
111,2026-06-16 00:00:00,Delivered,2026-06-16,Pickup
111,2026-06-19 00:00:00,Delivered,2026-06-19,Pickup
690,2026-06-12 00:00:00,Delivered,2026-06-12,Pickup
269,2026-06-05 00:00:00,Pending,2026-06-07,Standard
979,2026-06-22 00:00:00,Confirmed,2026-06-22,Same Day
25,2026-06-27 00:00:00,Delivered,2026-06-27,Same Day
303,2026-06-22 00:00:00,Confirmed,2026-06-22,Same Day
601,2026-06-19 00:00:00,Returned,2026-06-24,Standard
412,2026-06-18 00:00:00,Delivered,2026-06-18,Pickup
139,2026-06-21 00:00:00,Delivered,2026-06-21,Pickup
220,2026-06-10 00:00:00,Delivered,2026-06-10,Pickup
255,2026-06-01 00:00:00,Delivered,2026-06-01,Same Day
31,2026-06-17 00:00:00,Delivered,2026-06-18,Standard
162,2026-06-19 00:00:00,Shipped,2026-06-22,Express
504,2026-06-20 00:00:00,Delivered,2026-06-21,Express
109,2026-06-23 00:00:00,Cancelled,2026-06-23,Same Day
322,2026-06-15 00:00:00,Returned,2026-06-15,Pickup
157,2026-06-09 00:00:00,Delivered,2026-06-09,Pickup
103,2026-06-17 00:00:00,Delivered,2026-06-20,Express
161,2026-06-17 00:00:00,Delivered,2026-06-17,Pickup
797,2026-06-05 00:00:00,Delivered,2026-06-05,Pickup
170,2026-06-11 00:00:00,Delivered,2026-06-12,Standard
919,2026-06-05 00:00:00,Delivered,2026-06-07,Express
762,2026-06-10 00:00:00,Confirmed,2026-06-10,Pickup
369,2026-06-15 00:00:00,Delivered,2026-06-17,Standard
105,2026-06-03 00:00:00,Delivered,2026-06-06,Standard
904,2026-06-17 00:00:00,Delivered,2026-06-22,Express
413,2026-06-01 00:00:00,Delivered,2026-06-01,Pickup
223,2026-06-14 00:00:00,Confirmed,2026-06-16,Standard
790,2026-06-19 00:00:00,Delivered,2026-06-19,Same Day
571,2026-06-09 00:00:00,Delivered,2026-06-14,Standard
85,2026-06-13 00:00:00,Delivered,2026-06-13,Pickup
627,2026-06-11 00:00:00,Delivered,2026-06-11,Pickup
311,2026-06-11 00:00:00,Delivered,2026-06-11,Same Day
819,2026-06-10 00:00:00,Delivered,2026-06-12,Express
550,2026-06-09 00:00:00,Delivered,2026-06-12,Express
251,2026-06-18 00:00:00,Delivered,2026-06-19,Express
79,2026-06-28 00:00:00,Delivered,2026-06-28,Pickup
858,2026-06-10 00:00:00,Delivered,2026-06-11,Express
390,2026-06-27 00:00:00,Delivered,2026-06-29,Standard
807,2026-06-22 00:00:00,Delivered,2026-06-25,Standard
419,2026-06-04 00:00:00,Delivered,2026-06-09,Express
466,2026-06-01 00:00:00,Delivered,2026-06-04,Standard
835,2026-06-26 00:00:00,Delivered,2026-06-27,Standard
868,2026-06-19 00:00:00,Delivered,2026-06-22,Express
744,2026-06-13 00:00:00,Delivered,2026-06-16,Express
65,2026-06-16 00:00:00,Delivered,2026-06-19,Express
96,2026-06-02 00:00:00,Delivered,2026-06-05,Standard
967,2026-06-07 00:00:00,Delivered,2026-06-08,Standard
10,2026-06-28 00:00:00,Returned,2026-07-01,Standard
323,2026-06-11 00:00:00,Delivered,2026-06-13,Express
320,2026-06-21 00:00:00,Delivered,2026-06-24,Standard
425,2026-06-15 00:00:00,Confirmed,2026-06-15,Same Day
812,2026-06-01 00:00:00,Delivered,2026-06-01,Same Day
465,2026-06-02 00:00:00,Delivered,2026-06-02,Pickup
540,2026-06-04 00:00:00,Delivered,2026-06-04,Pickup
269,2026-06-07 00:00:00,Shipped,2026-06-08,Express
279,2026-06-26 00:00:00,Delivered,2026-06-26,Pickup
336,2026-06-11 00:00:00,Delivered,2026-06-15,Express
810,2026-06-22 00:00:00,Cancelled,2026-06-22,Same Day
28,2026-06-02 00:00:00,Delivered,2026-06-02,Same Day
272,2026-06-08 00:00:00,Delivered,2026-06-08,Pickup
4,2026-06-09 00:00:00,Delivered,2026-06-09,Pickup
110,2026-06-20 00:00:00,Delivered,2026-06-25,Express
92,2026-06-23 00:00:00,Delivered,2026-06-23,Same Day
987,2026-06-06 00:00:00,Delivered,2026-06-06,Pickup
18,2026-06-10 00:00:00,Shipped,2026-06-10,Pickup
360,2026-06-08 00:00:00,Delivered,2026-06-08,Pickup
501,2026-06-08 00:00:00,Delivered,2026-06-11,Standard
28,2026-06-13 00:00:00,Delivered,2026-06-14,Standard
303,2026-06-18 00:00:00,Delivered,2026-06-18,Same Day
232,2026-06-14 00:00:00,Delivered,2026-06-17,Express
22,2026-06-13 00:00:00,Confirmed,2026-06-13,Same Day
974,2026-06-02 00:00:00,Delivered,2026-06-02,Same Day
898,2026-06-17 00:00:00,Delivered,2026-06-17,Same Day
521,2026-06-18 00:00:00,Delivered,2026-06-18,Same Day
13,2026-06-09 00:00:00,Delivered,2026-06-09,Pickup
55,2026-06-21 00:00:00,Delivered,2026-06-22,Standard
456,2026-06-15 00:00:00,Delivered,2026-06-16,Standard
321,2026-06-16 00:00:00,Delivered,2026-06-20,Express
836,2026-06-19 00:00:00,Delivered,2026-06-21,Express
954,2026-06-02 00:00:00,Delivered,2026-06-03,Standard
853,2026-06-03 00:00:00,Delivered,2026-06-03,Pickup
631,2026-06-02 00:00:00,Returned,2026-06-02,Same Day
294,2026-06-01 00:00:00,Delivered,2026-06-04,Standard
343,2026-06-10 00:00:00,Out for Delivery,2026-06-10,Same Day
287,2026-06-28 00:00:00,Delivered,2026-06-28,Pickup
680,2026-06-08 00:00:00,Delivered,2026-06-08,Same Day
384,2026-06-19 00:00:00,Delivered,2026-06-19,Same Day
795,2026-06-06 00:00:00,Delivered,2026-06-10,Standard
369,2026-06-22 00:00:00,Pending,2026-06-24,Express
633,2026-06-08 00:00:00,Delivered,2026-06-11,Standard
642,2026-06-23 00:00:00,Delivered,2026-06-27,Express
735,2026-06-13 00:00:00,Cancelled,2026-06-17,Express
664,2026-06-04 00:00:00,Delivered,2026-06-04,Pickup
222,2026-06-27 00:00:00,Delivered,2026-07-01,Standard
712,2026-06-19 00:00:00,Delivered,2026-06-19,Pickup
735,2026-06-05 00:00:00,Delivered,2026-06-05,Pickup
843,2026-06-24 00:00:00,Delivered,2026-06-29,Express
879,2026-06-12 00:00:00,Delivered,2026-06-12,Pickup
158,2026-06-11 00:00:00,Delivered,2026-06-16,Express
567,2026-06-28 00:00:00,Delivered,2026-06-28,Pickup
