order_id,product_id,qty,warehouse_id,discount,unit_price
3982,162,3,WH004,3.9,5102.5
3983,43,2,WH002,9.22,5910.0
3984,14,4,WH005,4.13,2100.0
3985,174,2,WH001,2.01,195.0
3985,75,2,WH002,2.01,3798.75
3986,73,2,WH002,18.06,3425.0
3986,118,3,WH001,18.06,1756.25
3986,120,3,WH005,18.06,5755.0
3987,63,2,WH002,2.95,2768.75
3987,71,3,WH003,2.95,3993.75
3987,36,4,WH002,2.95,956.25
3988,175,3,WH005,8.74,6167.5
3989,41,3,WH004,1.37,3063.75
3989,93,4,WH004,1.37,5316.25
3989,87,3,WH001,1.37,4213.75
3990,105,2,WH003,18.82,1572.5
3990,15,4,WH002,18.82,1635.0
3991,32,3,WH001,3.26,3375.0
3991,12,4,WH004,3.26,4252.5
3992,175,4,WH003,0.03,6167.5
3993,97,2,WH005,13.59,416.25
3993,79,3,WH003,13.59,1150.0
3994,131,4,WH004,1.09,858.75
3995,44,4,WH002,3.13,4363.75
3996,146,3,WH002,2.99,1966.25
3997,128,2,WH001,3.87,3023.75
3997,50,4,WH003,3.87,3761.25
3997,129,4,WH001,3.87,4472.5
3998,68,4,WH005,9.98,1556.25
3998,159,2,WH001,9.98,1442.5
3999,27,3,WH001,0.07,1006.25
4000,194,2,WH001,3.85,4181.25
4000,180,2,WH001,3.85,1368.75
4001,164,2,WH004,3.35,682.5
4001,177,2,WH001,3.35,4783.75
4001,182,2,WH005,3.35,637.5
4002,153,3,WH004,4.3,5422.5
4002,131,2,WH002,4.3,858.75
4003,185,4,WH002,3.99,3157.5
4003,179,3,WH005,3.99,3008.75
4004,88,3,WH003,5.15,2618.75
4004,125,2,WH004,5.15,4093.75
4004,114,2,WH003,5.15,1047.5
4005,61,2,WH002,1.88,2878.75
4005,183,3,WH004,1.88,3906.25
4005,151,3,WH002,1.88,1962.5
4006,137,4,WH005,1.63,3605.0
4007,162,2,WH004,4.87,5102.5
4007,52,3,WH002,4.87,5480.0
4007,14,4,WH002,4.87,2100.0
4008,6,2,WH003,5.68,2966.25
4008,38,2,WH004,5.68,2081.25
4008,197,2,WH005,5.68,1415.0
4009,62,4,WH002,4.88,5380.0
4009,178,4,WH002,4.88,621.25
4009,73,3,WH001,4.88,3425.0
4010,156,4,WH004,8.08,1162.5
4010,197,3,WH002,8.08,1415.0
4010,158,2,WH002,8.08,1771.25
4011,27,4,WH005,9.19,1006.25
4012,75,2,WH001,7.29,3798.75
4013,115,4,WH002,1.77,2630.0
4013,71,3,WH005,1.77,3993.75
4013,194,4,WH004,1.77,4181.25
4014,24,3,WH003,2.37,3715.0
4014,39,4,WH002,2.37,1483.75
4014,170,4,WH004,2.37,3860.0
4015,117,4,WH002,1.87,175.0
4015,9,2,WH003,1.87,1857.5
4016,153,2,WH005,17.21,5422.5
4016,148,3,WH003,17.21,3310.0
4016,57,3,WH002,17.21,4567.5
4017,106,3,WH001,2.34,4821.25
4017,42,4,WH003,2.34,2981.25
4017,167,3,WH001,2.34,4735.0
4018,28,2,WH004,4.84,4865.0
4019,14,3,WH002,7.0,2100.0
4019,128,2,WH003,7.0,3023.75
4020,196,3,WH004,15.81,5602.5
4020,67,3,WH001,15.81,2033.75
4020,117,2,WH004,15.81,175.0
4021,89,4,WH003,2.18,3946.25
4022,171,4,WH001,2.04,1956.25
4022,29,2,WH001,2.04,1315.0
4023,63,2,WH003,1.58,2768.75
4023,6,3,WH003,1.58,2966.25
4023,51,4,WH005,1.58,3847.5
4024,122,4,WH003,9.29,2300.0
4024,156,4,WH002,9.29,1162.5
4025,143,3,WH003,5.84,3216.25
4025,142,2,WH002,5.84,577.5
4026,17,2,WH004,3.72,1891.25
4027,32,4,WH004,9.03,3375.0
4027,134,4,WH002,9.03,2395.0
4027,140,2,WH005,9.03,2480.0
4028,49,3,WH003,8.85,1071.25
4028,198,3,WH001,8.85,1605.0
4029,68,2,WH003,3.79,1556.25
4030,189,2,WH005,4.34,303.75
4030,51,2,WH005,4.34,3847.5
4031,27,4,WH003,0.96,1006.25
4031,14,4,WH004,0.96,2100.0
4031,36,2,WH002,0.96,956.25
4032,195,4,WH002,3.64,1918.75
4032,142,4,WH005,3.64,577.5
4032,140,2,WH002,3.64,2480.0
4033,172,4,WH002,2.43,5568.75
4033,84,4,WH005,2.43,4798.75
4033,16,3,WH005,2.43,2855.0
4034,87,4,WH005,3.01,4213.75
4034,18,3,WH005,3.01,580.0
4034,138,2,WH003,3.01,141.25
4035,71,3,WH003,7.05,3993.75
4035,35,2,WH004,7.05,3960.0
4036,10,3,WH005,1.47,3875.0
4036,123,2,WH003,1.47,3977.5
4037,172,4,WH005,4.84,5568.75
4038,109,2,WH002,12.7,1635.0
4038,163,4,WH004,12.7,4237.5
4038,126,4,WH005,12.7,3383.75
4039,30,2,WH001,3.92,1993.75
4039,51,3,WH004,3.92,3847.5
4040,26,4,WH004,7.93,5942.5
4041,173,3,WH002,2.9,943.75
4041,26,2,WH005,2.9,5942.5
4042,109,2,WH002,4.89,1635.0
4043,145,2,WH002,0.36,4057.5
4043,39,2,WH002,0.36,1483.75
4044,158,4,WH001,2.54,1771.25
4044,143,3,WH004,2.54,3216.25
4044,8,3,WH001,2.54,3365.0
4045,127,2,WH003,6.61,4218.75
4045,23,3,WH005,6.61,2927.5
4045,88,4,WH005,6.61,2618.75
4046,186,3,WH005,3.98,5682.5
4046,131,4,WH001,3.98,858.75
4046,161,2,WH003,3.98,4780.0
4047,128,3,WH005,6.11,3023.75
4047,47,4,WH002,6.11,3145.0
4048,150,2,WH003,8.63,2797.5
4048,91,3,WH003,8.63,4232.5
4049,171,2,WH004,4.19,1956.25
4050,188,2,WH005,4.23,3778.75
4050,97,2,WH003,4.23,416.25
4051,8,4,WH002,18.71,3365.0
4051,124,2,WH003,18.71,2610.0
4052,180,2,WH002,4.28,1368.75
4052,106,2,WH005,4.28,4821.25
4053,17,2,WH005,1.9,1891.25
4054,8,3,WH002,2.53,3365.0
4054,77,4,WH003,2.53,4993.75
4055,80,2,WH001,1.06,3790.0
4055,193,2,WH002,1.06,498.75
4055,167,4,WH003,1.06,4735.0
4056,76,2,WH001,4.81,1750.0
4056,85,3,WH005,4.81,6022.5
4057,88,2,WH002,0.41,2618.75
4058,120,3,WH004,0.06,5755.0
4059,61,2,WH002,3.82,2878.75
4059,168,2,WH001,3.82,3942.5
4060,41,2,WH003,0.81,3063.75
4060,35,2,WH003,0.81,3960.0
4060,41,2,WH003,0.81,3063.75
4061,76,4,WH003,2.61,1750.0
4062,87,2,WH005,11.38,4213.75
4062,158,2,WH002,11.38,1771.25
4063,177,4,WH004,9.47,4783.75
4063,83,2,WH001,9.47,347.5
4064,170,3,WH003,1.49,3860.0
4064,57,2,WH001,1.49,4567.5
4064,33,4,WH001,1.49,330.0
4065,168,3,WH005,2.45,3942.5
4065,55,4,WH003,2.45,1718.75
4065,127,2,WH004,2.45,4218.75
4066,153,2,WH004,2.6,5422.5
4067,45,4,WH003,7.78,2052.5
4067,134,2,WH004,7.78,2395.0
4068,91,2,WH001,5.6,4232.5
4069,166,2,WH004,10.32,1311.25
4069,162,4,WH005,10.32,5102.5
4070,4,4,WH005,13.11,762.5
4070,189,3,WH005,13.11,303.75
4071,136,4,WH001,2.83,3903.75
4072,104,3,WH005,6.54,1050.0
4072,86,3,WH003,6.54,4578.75
4072,10,4,WH005,6.54,3875.0
4073,42,2,WH005,4.01,2981.25
4074,134,4,WH003,8.94,2395.0
4074,143,2,WH005,8.94,3216.25
4074,198,3,WH001,8.94,1605.0
4075,141,3,WH002,9.06,5243.75
4076,196,3,WH002,0.5,5602.5
4077,125,3,WH005,9.41,4093.75
4077,37,4,WH003,9.41,2651.25
4077,33,2,WH005,9.41,330.0
4078,181,2,WH005,4.58,4837.5
4078,154,3,WH003,4.58,4885.0
4079,8,3,WH003,1.15,3365.0
4079,178,3,WH001,1.15,621.25
4079,49,4,WH001,1.15,1071.25
4080,147,3,WH005,1.24,1667.5
4080,34,4,WH001,1.24,231.25
4081,37,2,WH004,0.62,2651.25
4082,167,4,WH002,3.17,4735.0
4083,16,4,WH002,2.37,2855.0
4083,173,4,WH004,2.37,943.75
4083,8,2,WH003,2.37,3365.0
4084,135,3,WH001,3.77,1948.75
4085,177,3,WH004,9.55,4783.75
4085,176,4,WH004,9.55,2147.5
4085,87,2,WH002,9.55,4213.75
4086,53,3,WH003,2.42,1870.0
4086,38,2,WH004,2.42,2081.25
4086,140,3,WH004,2.42,2480.0
4087,186,3,WH002,4.71,5682.5
4087,102,4,WH001,4.71,1455.0
4087,113,4,WH003,4.71,2206.25
4088,195,4,WH005,4.54,1918.75
4088,112,4,WH001,4.54,2015.0
4088,149,2,WH005,4.54,5046.25
4089,85,4,WH002,1.5,6022.5
4089,183,3,WH003,1.5,3906.25
4090,29,2,WH002,1.26,1315.0
4091,74,2,WH001,7.81,1195.0
4092,63,4,WH005,3.26,2768.75
4092,60,4,WH001,3.26,5282.5
4093,149,2,WH002,8.28,5046.25
4093,111,4,WH003,8.28,3273.75
4094,152,4,WH002,2.45,4202.5
4094,19,4,WH001,2.45,2158.75
4094,20,2,WH001,2.45,5300.0
4095,125,3,WH003,1.87,4093.75
4096,128,2,WH004,5.43,3023.75
4096,69,3,WH003,5.43,6133.75
4096,154,2,WH004,5.43,4885.0
4097,124,2,WH004,1.01,2610.0
4097,38,2,WH001,1.01,2081.25
4098,177,2,WH004,4.63,4783.75
4099,137,4,WH003,0.61,3605.0
4100,134,3,WH002,3.25,2395.0
4100,95,2,WH005,3.25,2882.5
4100,92,3,WH002,3.25,535.0
4101,35,3,WH002,12.82,3960.0
4101,187,3,WH005,12.82,1955.0
4102,194,4,WH002,5.71,4181.25
4102,105,2,WH003,5.71,1572.5
4103,5,3,WH003,0.56,1122.5
4103,87,4,WH005,0.56,4213.75
4104,126,2,WH005,3.18,3383.75
4105,138,2,WH004,2.02,141.25
4105,50,3,WH003,2.02,3761.25
4106,27,3,WH005,5.12,1006.25
4107,78,3,WH002,5.86,3572.5
4108,40,2,WH002,6.47,670.0
4108,4,3,WH004,6.47,762.5
4108,92,3,WH005,6.47,535.0
4109,177,2,WH003,7.61,4783.75
4109,59,3,WH003,7.61,3628.75
4110,60,3,WH005,8.73,5282.5
4110,99,3,WH002,8.73,3202.5
4111,2,3,WH003,0.91,4421.25
4112,165,3,WH001,4.24,4476.25
4112,65,4,WH003,4.24,446.25
4113,22,4,WH005,11.67,157.5
4113,171,2,WH001,11.67,1956.25
4113,89,4,WH003,11.67,3946.25
4114,117,4,WH005,18.6,175.0
4114,32,4,WH002,18.6,3375.0
4114,104,2,WH003,18.6,1050.0
4115,121,4,WH002,2.17,4160.0
4115,51,4,WH002,2.17,3847.5
4116,119,4,WH004,16.25,1147.5
4117,174,2,WH003,1.01,195.0
4117,23,2,WH003,1.01,2927.5
4118,81,2,WH003,7.25,1791.25
4118,19,2,WH001,7.25,2158.75
4118,18,2,WH005,7.25,580.0
4119,140,3,WH002,4.37,2480.0
4120,119,3,WH001,9.64,1147.5
4120,30,3,WH003,9.64,1993.75
4121,130,3,WH001,3.84,4157.5
4121,1,4,WH001,3.84,1472.5
4122,6,4,WH004,0.84,2966.25
4123,26,4,WH005,8.51,5942.5
4123,100,3,WH003,8.51,5491.25
4124,32,2,WH004,12.27,3375.0
4124,162,3,WH004,12.27,5102.5
4125,118,2,WH003,2.35,1756.25
4126,80,2,WH002,1.35,3790.0
4127,4,2,WH004,2.68,762.5
4127,193,2,WH001,2.68,498.75
4127,158,4,WH002,2.68,1771.25
4128,159,4,WH004,0.0,1442.5
4129,184,2,WH001,2.0,4483.75
4129,74,3,WH003,2.0,1195.0
4129,175,4,WH004,2.0,6167.5
4130,144,3,WH001,7.59,1075.0
4130,50,3,WH001,7.59,3761.25
4130,31,3,WH002,7.59,1008.75
4131,14,2,WH003,2.65,2100.0
4132,115,4,WH001,5.69,2630.0
4132,12,4,WH003,5.69,4252.5
4132,105,2,WH005,5.69,1572.5
4133,22,4,WH004,4.0,157.5
4133,36,4,WH003,4.0,956.25
4133,28,4,WH003,4.0,4865.0
4134,127,4,WH002,3.61,4218.75
4135,83,3,WH004,0.99,347.5
4135,181,4,WH003,0.99,4837.5
4135,51,4,WH005,0.99,3847.5
4136,156,3,WH001,1.34,1162.5
4136,120,4,WH004,1.34,5755.0
4136,61,2,WH005,1.34,2878.75
4137,197,4,WH003,1.9,1415.0
4137,106,4,WH004,1.9,4821.25
4137,185,4,WH004,1.9,3157.5
4138,187,4,WH003,3.44,1955.0
4138,99,4,WH005,3.44,3202.5
4139,154,4,WH004,3.69,4885.0
4139,112,3,WH002,3.69,2015.0
4140,78,4,WH004,8.2,3572.5
4140,142,3,WH003,8.2,577.5
4140,134,2,WH001,8.2,2395.0
4141,36,4,WH004,2.53,956.25
4142,13,3,WH005,5.73,753.75
4143,142,4,WH001,7.38,577.5
4143,179,4,WH002,7.38,3008.75
4143,89,2,WH004,7.38,3946.25
4144,171,4,WH002,4.77,1956.25
4145,117,2,WH004,8.55,175.0
4145,38,3,WH001,8.55,2081.25
4146,158,2,WH004,3.65,1771.25
4146,26,2,WH005,3.65,5942.5
4147,112,4,WH001,8.98,2015.0
4147,97,4,WH005,8.98,416.25
4147,157,2,WH002,8.98,4266.25
4148,62,3,WH003,3.47,5380.0
4148,176,3,WH001,3.47,2147.5
4149,18,2,WH002,1.07,580.0
4149,6,4,WH002,1.07,2966.25
4150,18,3,WH003,6.21,580.0
4150,172,4,WH001,6.21,5568.75
4151,116,2,WH002,0.64,5811.25
4151,72,2,WH005,0.64,6150.0
4151,183,3,WH005,0.64,3906.25
4152,36,3,WH004,5.93,956.25
4152,36,3,WH002,5.93,956.25
4152,149,4,WH005,5.93,5046.25
4153,115,3,WH002,2.95,2630.0
4154,160,2,WH002,9.63,5316.25
4154,38,4,WH001,9.63,2081.25
4154,3,2,WH002,9.63,698.75
4155,6,4,WH002,9.33,2966.25
4155,19,3,WH001,9.33,2158.75
4155,118,4,WH002,9.33,1756.25
4156,56,2,WH005,1.17,5947.5
4157,168,4,WH004,1.4,3942.5
4157,90,2,WH003,1.4,3583.75
4157,41,2,WH005,1.4,3063.75
4158,198,3,WH004,1.74,1605.0
4159,116,4,WH001,3.8,5811.25
4159,149,2,WH002,3.8,5046.25
4159,27,2,WH003,3.8,1006.25
4160,22,3,WH002,0.05,157.5
4160,57,4,WH003,0.05,4567.5
4160,144,2,WH002,0.05,1075.0
4161,158,2,WH001,0.2,1771.25
4161,45,4,WH001,0.2,2052.5
4162,100,3,WH003,1.11,5491.25
4162,154,2,WH002,1.11,4885.0
4162,173,2,WH001,1.11,943.75
4163,52,3,WH004,10.68,5480.0
4163,144,4,WH001,10.68,1075.0
4163,98,4,WH001,10.68,5368.75
4164,127,3,WH004,8.36,4218.75
4165,10,3,WH005,1.52,3875.0
4166,87,4,WH002,2.41,4213.75
4167,15,3,WH002,7.43,1635.0
4167,187,3,WH002,7.43,1955.0
4167,27,4,WH001,7.43,1006.25
4168,155,4,WH002,11.09,3670.0
4169,198,4,WH003,2.49,1605.0
4169,63,4,WH003,2.49,2768.75
4169,35,4,WH001,2.49,3960.0
4170,92,2,WH004,1.12,535.0
4170,116,3,WH004,1.12,5811.25
4171,2,3,WH002,2.7,4421.25
4171,167,2,WH002,2.7,4735.0
4171,102,2,WH001,2.7,1455.0
4172,6,4,WH003,4.7,2966.25
4172,28,2,WH001,4.7,4865.0
4173,160,4,WH004,5.02,5316.25
4173,44,3,WH003,5.02,4363.75
4174,90,2,WH001,4.51,3583.75
4174,93,4,WH002,4.51,5316.25
4175,128,4,WH002,0.39,3023.75
4175,61,4,WH004,0.39,2878.75
4176,84,4,WH005,0.75,4798.75
4176,25,4,WH005,0.75,3621.25
4177,84,2,WH005,7.14,4798.75
4177,137,3,WH004,7.14,3605.0
4178,102,2,WH002,0.55,1455.0
4178,48,4,WH005,0.55,4626.25
4178,170,4,WH005,0.55,3860.0
4179,157,3,WH001,7.42,4266.25
4179,178,3,WH002,7.42,621.25
4179,111,2,WH003,7.42,3273.75
4180,136,2,WH002,3.4,3903.75
4181,39,3,WH002,0.19,1483.75
4181,11,2,WH002,0.19,270.0
4181,199,4,WH005,0.19,5177.5
4182,141,2,WH005,2.87,5243.75
4182,123,4,WH002,2.87,3977.5
4183,151,4,WH004,8.28,1962.5
4183,170,4,WH003,8.28,3860.0
4184,31,4,WH002,0.34,1008.75
4184,32,3,WH005,0.34,3375.0
4185,184,4,WH001,7.6,4483.75
4185,112,4,WH002,7.6,2015.0
4185,101,3,WH004,7.6,5940.0
4186,59,4,WH003,4.4,3628.75
4187,187,3,WH003,2.3,1955.0
4188,175,2,WH004,4.08,6167.5
4188,200,2,WH003,4.08,2937.5
4189,19,3,WH002,3.25,2158.75
4189,99,2,WH003,3.25,3202.5
4190,139,2,WH001,18.98,4201.25
4190,59,2,WH001,18.98,3628.75
4190,176,4,WH001,18.98,2147.5
4191,27,3,WH004,4.13,1006.25
4191,28,2,WH001,4.13,4865.0
4192,132,4,WH003,19.4,5125.0
4192,19,3,WH003,19.4,2158.75
4193,74,2,WH001,4.19,1195.0
4193,87,4,WH003,4.19,4213.75
4193,76,3,WH001,4.19,1750.0
4194,36,4,WH003,3.91,956.25
4194,41,4,WH005,3.91,3063.75
4195,73,4,WH004,4.04,3425.0
4195,42,4,WH003,4.04,2981.25
4196,83,3,WH003,3.98,347.5
4196,179,4,WH003,3.98,3008.75
4197,91,4,WH005,4.58,4232.5
4198,54,4,WH005,0.94,6117.5
4198,23,4,WH004,0.94,2927.5
4198,29,3,WH005,0.94,1315.0
4199,200,4,WH002,2.81,2937.5
4199,193,4,WH002,2.81,498.75
4200,35,3,WH004,5.16,3960.0
4200,170,4,WH004,5.16,3860.0
4200,92,4,WH001,5.16,535.0
4201,128,4,WH004,0.94,3023.75
4201,39,2,WH002,0.94,1483.75
4202,182,4,WH003,3.08,637.5
4203,91,3,WH004,5.68,4232.5
4203,100,4,WH005,5.68,5491.25
4204,160,3,WH005,5.34,5316.25
4204,152,2,WH002,5.34,4202.5
4205,111,2,WH001,15.66,3273.75
4205,80,3,WH004,15.66,3790.0
4205,30,3,WH005,15.66,1993.75
4206,162,3,WH003,2.88,5102.5
4207,10,4,WH004,5.39,3875.0
4207,117,3,WH001,5.39,175.0
4208,8,3,WH002,1.26,3365.0
4208,93,2,WH005,1.26,5316.25
4209,125,2,WH001,2.93,4093.75
4209,84,3,WH002,2.93,4798.75
4210,169,3,WH001,12.21,3555.0
4210,103,4,WH001,12.21,3536.25
4210,120,3,WH005,12.21,5755.0
4211,42,2,WH004,1.73,2981.25
4211,182,4,WH001,1.73,637.5
4212,14,2,WH004,4.29,2100.0
4212,194,4,WH005,4.29,4181.25
4213,145,3,WH002,3.13,4057.5
4214,101,3,WH001,1.23,5940.0
4214,198,4,WH004,1.23,1605.0
4214,105,2,WH005,1.23,1572.5
4215,143,4,WH002,3.73,3216.25
4216,188,4,WH004,5.61,3778.75
4217,77,2,WH004,4.78,4993.75
4217,127,4,WH003,4.78,4218.75
4218,19,3,WH005,3.77,2158.75
4218,39,2,WH003,3.77,1483.75
4218,56,2,WH005,3.77,5947.5
4219,117,3,WH003,5.57,175.0
4220,155,4,WH003,2.41,3670.0
4220,49,3,WH005,2.41,1071.25
4220,175,4,WH004,2.41,6167.5
4221,70,2,WH004,3.91,3936.25
4221,84,2,WH003,3.91,4798.75
4221,140,2,WH005,3.91,2480.0
4222,96,4,WH003,2.21,4227.5
4222,141,4,WH004,2.21,5243.75
4223,161,2,WH002,3.23,4780.0
4223,138,4,WH003,3.23,141.25
4224,37,2,WH005,2.87,2651.25
4224,17,4,WH004,2.87,1891.25
4224,23,2,WH005,2.87,2927.5
4225,15,2,WH002,2.83,1635.0
4226,162,4,WH002,4.93,5102.5
4226,55,3,WH004,4.93,1718.75
4227,88,3,WH005,9.25,2618.75
4227,9,4,WH005,9.25,1857.5
4227,105,3,WH005,9.25,1572.5
4228,27,4,WH001,3.45,1006.25
4229,72,3,WH003,1.99,6150.0
4229,171,4,WH002,1.99,1956.25
4229,63,3,WH004,1.99,2768.75
4230,43,2,WH004,4.53,5910.0
4231,121,3,WH004,7.9,4160.0
4231,125,2,WH001,7.9,4093.75
4231,137,3,WH002,7.9,3605.0
4232,10,4,WH002,4.15,3875.0
4232,55,3,WH005,4.15,1718.75
4233,60,3,WH002,4.35,5282.5
4233,37,4,WH001,4.35,2651.25
4234,19,3,WH005,0.36,2158.75
4234,24,4,WH002,0.36,3715.0
4235,115,2,WH001,2.07,2630.0
4235,170,4,WH003,2.07,3860.0
4235,187,2,WH005,2.07,1955.0
4236,188,4,WH003,2.08,3778.75
4236,174,2,WH001,2.08,195.0
4236,137,3,WH005,2.08,3605.0
4237,83,4,WH002,1.06,347.5
4237,26,4,WH005,1.06,5942.5
4237,4,4,WH004,1.06,762.5
4238,29,4,WH003,0.31,1315.0
4239,58,2,WH005,7.37,3080.0
4239,134,2,WH004,7.37,2395.0
4239,82,3,WH002,7.37,5723.75
4240,87,4,WH003,7.08,4213.75
4241,89,3,WH001,12.51,3946.25
4241,189,3,WH002,12.51,303.75
4241,111,2,WH004,12.51,3273.75
4242,154,4,WH003,3.13,4885.0
4242,176,2,WH001,3.13,2147.5
4243,39,4,WH002,14.37,1483.75
4243,59,4,WH003,14.37,3628.75
4243,192,3,WH004,14.37,1267.5
4244,49,2,WH004,8.29,1071.25
4245,162,4,WH004,3.63,5102.5
4245,115,4,WH003,3.63,2630.0
4246,183,3,WH004,2.6,3906.25
4246,172,4,WH004,2.6,5568.75
4246,99,4,WH005,2.6,3202.5
4247,114,2,WH002,6.88,1047.5
4247,71,2,WH005,6.88,3993.75
4247,65,4,WH004,6.88,446.25
4248,45,2,WH003,6.74,2052.5
4248,195,3,WH001,6.74,1918.75
4248,137,2,WH002,6.74,3605.0
4249,161,3,WH002,4.12,4780.0
4249,117,2,WH001,4.12,175.0
4249,74,4,WH003,4.12,1195.0
4250,10,2,WH004,7.01,3875.0
4250,81,2,WH004,7.01,1791.25
4250,178,4,WH004,7.01,621.25
4251,117,4,WH001,4.07,175.0
4252,149,2,WH001,0.35,5046.25
4252,181,4,WH001,0.35,4837.5
4252,103,2,WH004,0.35,3536.25
4253,62,2,WH004,9.4,5380.0
4253,21,4,WH005,9.4,1895.0
4254,185,3,WH003,9.47,3157.5
4254,118,2,WH004,9.47,1756.25
4254,38,4,WH004,9.47,2081.25
4255,66,4,WH001,17.89,5418.75
4255,186,3,WH004,17.89,5682.5
4255,98,2,WH002,17.89,5368.75
4256,153,3,WH004,17.83,5422.5
4257,191,3,WH003,0.44,488.75
4257,19,4,WH001,0.44,2158.75
4258,149,2,WH002,16.73,5046.25
4258,151,4,WH002,16.73,1962.5
4258,110,2,WH002,16.73,1886.25
4259,115,4,WH005,0.84,2630.0
4259,2,2,WH002,0.84,4421.25
4259,196,3,WH004,0.84,5602.5
4260,63,4,WH004,7.45,2768.75
4260,100,3,WH003,7.45,5491.25
4261,118,2,WH002,4.08,1756.25
4261,160,4,WH002,4.08,5316.25
4262,140,2,WH005,1.48,2480.0
4263,4,4,WH002,4.45,762.5
4263,55,3,WH001,4.45,1718.75
4264,22,4,WH005,1.75,157.5
4265,14,2,WH002,9.39,2100.0
4266,61,3,WH001,16.12,2878.75
4266,79,2,WH004,16.12,1150.0
4266,69,3,WH003,16.12,6133.75
4267,78,2,WH005,7.85,3572.5
4268,71,4,WH005,19.87,3993.75
4268,41,3,WH004,19.87,3063.75
4269,44,3,WH001,0.93,4363.75
4269,22,4,WH002,0.93,157.5
4269,66,4,WH004,0.93,5418.75
4270,53,2,WH004,16.31,1870.0
4270,31,4,WH001,16.31,1008.75
4270,154,2,WH003,16.31,4885.0
4271,107,3,WH001,4.55,1817.5
4271,136,2,WH004,4.55,3903.75
4272,84,2,WH003,0.34,4798.75
4272,40,4,WH001,0.34,670.0
4273,182,4,WH003,9.02,637.5
4274,119,2,WH003,4.06,1147.5
4274,70,4,WH004,4.06,3936.25
4274,89,2,WH005,4.06,3946.25
4275,191,2,WH001,2.91,488.75
4275,23,3,WH005,2.91,2927.5
4275,38,4,WH002,2.91,2081.25
4276,188,4,WH005,3.39,3778.75
4276,98,4,WH004,3.39,5368.75
4277,22,3,WH003,0.13,157.5
4277,87,4,WH004,0.13,4213.75
4278,95,4,WH001,6.62,2882.5
4279,173,2,WH004,4.79,943.75
4279,103,4,WH001,4.79,3536.25
4279,92,3,WH004,4.79,535.0
4280,112,2,WH001,0.94,2015.0
4281,7,4,WH004,2.7,295.0
4282,36,2,WH004,2.47,956.25
4283,186,3,WH005,3.4,5682.5
4283,116,2,WH001,3.4,5811.25
4283,148,2,WH004,3.4,3310.0
4284,111,3,WH001,4.43,3273.75
4284,108,4,WH001,4.43,132.5
4284,8,3,WH004,4.43,3365.0
4285,9,2,WH005,4.45,1857.5
4285,54,3,WH005,4.45,6117.5
4286,170,4,WH003,0.05,3860.0
4287,28,4,WH005,3.26,4865.0
4288,48,4,WH005,3.26,4626.25
4289,68,2,WH002,1.73,1556.25
4289,66,4,WH002,1.73,5418.75
4290,174,3,WH002,4.61,195.0
4291,52,2,WH001,3.18,5480.0
4291,56,3,WH001,3.18,5947.5
4291,62,2,WH002,3.18,5380.0
4292,66,4,WH004,10.15,5418.75
4292,168,3,WH003,10.15,3942.5
4292,128,4,WH002,10.15,3023.75
4293,8,4,WH004,11.21,3365.0
4294,125,3,WH004,4.18,4093.75
4294,124,4,WH003,4.18,2610.0
4294,87,2,WH002,4.18,4213.75
4295,199,3,WH005,6.75,5177.5
4296,195,4,WH001,0.37,1918.75
4296,51,2,WH004,0.37,3847.5
4296,22,2,WH004,0.37,157.5
4297,81,2,WH002,2.11,1791.25
4298,29,3,WH002,4.49,1315.0
4299,74,3,WH004,3.77,1195.0
4299,161,2,WH004,3.77,4780.0
4299,44,3,WH002,3.77,4363.75
4300,1,2,WH004,4.03,1472.5
4301,156,2,WH004,4.45,1162.5
4301,35,4,WH005,4.45,3960.0
4302,5,4,WH004,3.73,1122.5
4302,85,2,WH001,3.73,6022.5
4303,180,3,WH001,3.15,1368.75
4303,148,4,WH004,3.15,3310.0
4303,91,3,WH004,3.15,4232.5
4304,190,3,WH005,1.9,3448.75
4304,173,4,WH001,1.9,943.75
4304,195,3,WH001,1.9,1918.75
4305,38,4,WH003,18.93,2081.25
4306,189,2,WH002,7.72,303.75
4307,166,2,WH003,9.42,1311.25
4308,8,2,WH005,0.01,3365.0
4308,51,4,WH001,0.01,3847.5
4309,44,2,WH004,11.83,4363.75
4309,92,2,WH001,11.83,535.0
4309,6,4,WH002,11.83,2966.25
4310,111,2,WH004,2.56,3273.75
4311,135,3,WH003,12.66,1948.75
4312,91,4,WH004,1.75,4232.5
4313,151,3,WH004,5.17,1962.5
4314,118,4,WH002,6.63,1756.25
4315,23,2,WH005,7.75,2927.5
4315,25,3,WH002,7.75,3621.25
4316,158,3,WH001,8.88,1771.25
4316,80,2,WH001,8.88,3790.0
4317,121,4,WH005,15.28,4160.0
4317,80,2,WH005,15.28,3790.0
4317,95,2,WH002,15.28,2882.5
4318,193,2,WH005,1.28,498.75
4318,73,2,WH005,1.28,3425.0
4318,179,4,WH005,1.28,3008.75
4319,57,4,WH001,7.06,4567.5
4319,47,4,WH005,7.06,3145.0
4320,74,4,WH001,5.24,1195.0
4321,95,3,WH005,3.55,2882.5
4321,104,3,WH005,3.55,1050.0
4322,133,3,WH001,4.66,6130.0
4323,141,4,WH005,3.33,5243.75
4323,72,2,WH002,3.33,6150.0
4323,171,3,WH005,3.33,1956.25
4324,178,2,WH004,2.88,621.25
4324,142,2,WH002,2.88,577.5
4325,38,2,WH003,9.86,2081.25
